X,Y,OBJECTID,latitude,longitude,global_id,ward_code,ward_name,lga_code,lga_name,state_code,state_name,poi_file_name,uniqueID
7.45057000000003,5.83366000000007,87,5.83366,7.45057,df1cf13e-9690-4f6d-ab25-60030dfc0309,ABSMBL06,Ikeagha 1,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL06_87
7.50330166700007,5.85303333300004,88,5.853033333,7.503301667,66885272-df65-44e5-ab18-1964b4a15965,ABSMBL06,Ikeagha 1,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL06_88
7.50813166700004,5.81772666700004,89,5.817726667,7.508131667,1be5a4c1-b5ea-49a1-902c-f0f928b281cd,ABSMBL06,Ikeagha 1,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL06_89
7.51917833300007,5.68891333300007,90,5.688913333,7.519178333,079e7577-ed83-4b2d-b6af-35355a5f2334,ABSMBL08,Imenyi 1,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL08_90
7.49518333300006,5.68098166700003,91,5.680981667,7.495183333,5474a4ed-1887-4348-b14f-d1fe7cffedaf,ABSMBL08,Imenyi 1,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL08_91
7.53787000000005,5.72893166700004,92,5.728931667,7.53787,5e0a68b9-c068-4489-a12c-8e9afce32204,ABSMBL15,Ovim,1008,Isuikwuato,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1008_ABSMBL15_92
7.43055790900007,5.11158619000003,93,5.11158619039911,7.43055790875003,3f23b334-2b6d-4339-9fd5-34447568aaa1,ABSNGK03,Abayi 2,1009,Obi Nwga,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1009_ABSNGK03_93
7.41353166700003,5.10929500000003,94,5.109295,7.413531667,96970192-7973-4c52-803f-750f58c7f889,ABSNGK03,Abayi 2,1009,Obi Nwga,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1009_ABSNGK03_94
7.40620500000006,5.12181833300002,95,5.121818333,7.406205,7d49a6db-3bad-44dc-97de-9ed92005fe3f,ABSNGK03,Abayi 2,1009,Obi Nwga,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1009_ABSNGK03_95
7.42211053600005,5.11092880900003,96,5.11092880942548,7.42211053566674,694c59a2-c630-4779-83c5-24c48bc62eb5,ABSNGK03,Abayi 2,1009,Obi Nwga,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1009_ABSNGK03_96
7.43551833300006,5.11205166700006,97,5.112051667,7.435518333,fb050ef4-b01c-41f7-8970-0e923fc240bd,ABSNGK03,Abayi 2,1009,Obi Nwga,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1009_ABSNGK03_97
7.42181946400007,5.11154325800004,98,5.11154325846204,7.42181946433326,8eb2287a-e32d-4718-9504-d937b2102bb4,ABSNGK03,Abayi 2,1009,Obi Nwga,AB,Abia,Commerce_Factories_Industrial_Sites,Commerce_Factories_Industrial_Sites_AB_1009_ABSNGK03_98
